Id,SalePrice
1641,6065158436809.516
1642,6079937245646.642
1643,6073938616374.837
1644,6076919825427.139
1645,5995586363925.515
1646,5992285258120.091
1647,5995347243996.288
1648,5981135918852.836
1649,5984095960968.366
1650,5980961096703.383
1651,6090229816312.663
1652,5989688688336.314
1653,5986652859098.719
1654,5998275959219.8955
1655,5995380099341.081
1656,6001361134999.311
1657,6004368750639.239
1658,6004396966740.013
1659,5998314800253.424
1660,6084179301070.769
1661,6092889164215.208
1662,6098733451782.5625
1663,6096059976155.369
1664,6093361611460.223
1665,6095902865140.908
1666,6086792636126.317
1667,6092726807705.239
1668,6095904525463.738
1669,6089702860653.053
1670,6095916843421.93
1671,6083765759129.113
1672,6081112769617.481
1673,6083397736343.234
1674,6089754850041.882
1675,6086586235360.835
1676,6086557468555.37
1677,6095689305197.28
1678,6087213607976.867
1679,6084009182704.094
1680,6099020569831.955
1681,6095745200918.65
1682,6080703385350.023
1683,6080540584738.723
1684,6086632430728.892
1685,6089677657412.442
1686,6090391534424.31
1687,6086442127946.024
1688,6086709880519.964
1689,6083661880710.826
1690,6080590646174.198
1691,6080544176719.217
1692,6077596465040.272
1693,6083406298708.429
1694,6071489784653.927
1695,6071262976543.596
1696,6068651758373.79
1697,6068227145659.259
1698,6071573539257.221
1699,6056695080375.966
1700,6059217229518.803
1701,6053202559932.22
1702,6095542400715.09
1703,6095497036976.267
1704,6092509890024.842
1705,6089319165649.592
1706,6089885256214.593
1707,6098434358082.593
1708,6095379716734.27
1709,6095450543603.851
1710,6092327299048.791
1711,6089030358077.004
1712,6098648601627.256
1713,6092482191457.932
1714,6083319934860.732
1715,6079874178645.268
1716,6092291472377.834
1717,6089220090454.557
1718,6083157826222.776
1719,6082972106778.083
1720,6083353680557.676
1721,6086169324606.432
1722,6083133477293.652
1723,6083133477293.652
1724,6098498519376.737
1725,6061757408008.3955
1726,6046538680808.03
1727,6043788306793.891
1728,6052576048185.82
1729,6028232163845.81
1730,6012693127732.075
1731,5955610902838.837
1732,5952503857182.025
1733,5952510901496.743
1734,5964742731694.708
1735,6055755654064.274
1736,5955573284009.176
1737,6010545936511.586
1738,6095594625629.195
1739,6086257845689.08
1740,6095558949044.354
1741,6095237535314.066
1742,6070735702810.351
1743,6067642789907.811
1744,6095372137731.447
1745,6013430182874.562
1746,5997484178512.15
1747,5992069812349.788
1748,6062007542361.971
1749,5977201258233.406
1750,5977161432711.854
1751,6046815130018.512
1752,5971853616776.636
1753,5972243075066.002
1754,5992312373088.201
1755,5983241944857.981
1756,5950619400561.352
1757,5947566982875.873
1758,5941585637571.706
1759,5938554241782.527
1760,6057105227742.244
1761,5962982902700.572
1762,5965708529750.478
1763,5953821910316.598
1764,5935476773874.042
1765,5972305044628.455
1766,5953957444914.488
1767,6096708765058.011
1768,5938628226044.399
1769,5950860070010.771
1770,6066032933909.459
1771,5938646479398.606
1772,5935710229576.452
1773,5938638320882.256
1774,5945085467851.268
1775,5932483291687.822
1776,5923144407243.6
1777,5920198195657.274
1778,6087307518022.4375
1779,5928874028874.813
1780,6068901844350.475
1781,5920430397557.44
1782,5943476340606.406
1783,6089131989490.47
1784,6079867528508.853
1785,5919334666791.342
1786,5919477937812.92
1787,6095132449621.628
1788,5918981689950.408
1789,5919149893375.103
1790,6064812846179.209
1791,5978130670517.347
1792,5959995762835.748
1793,5971950987331.347
1794,6093334927659.875
1795,5941621611650.613
1796,5944141703149.002
1797,5920206356185.533
1798,5944629071418.416
1799,5926236110468.732
1800,5947381107402.127
1801,6059874954231.344
1802,6053813969663.029
1803,5962692623080.189
1804,6005290340448.108
1805,5959810438223.621
1806,6064969856778.984
1807,5919289329116.116
1808,6079783324779.959
1809,6076886498577.355
1810,5919133316731.212
1811,5919076469020.611
1812,5919194720450.544
1813,5979893051644.43
1814,5919220860770.747
1815,5918744528592.754
1816,5919096805126.626
1817,5919126119365.759
1818,5919251860003.295
1819,6092139083369.372
1820,5919096732377.84
1821,5919289326566.124
1822,6077024660481.782
1823,5919331108397.195
1824,5920106388256.699
1825,6016851838408.69
1826,5919792878626.218
1827,6068827733819.424
1828,5920067675514.875
1829,5920134060450.5625
1830,5919331372908.718
1831,6052699861017.129
1832,5919326937944.52
1833,5919601016925.79
1834,6076874888391.545
1835,6071100308977.123
1836,5919861725185.012
1837,5919677348434.727
1838,5965126283449.281
1839,6073775883686.022
1840,6035340814710.738
1841,6004955969059.947
1842,5919639078540.539
1843,5970829879288.788
1844,6003880211257.309
1845,5952338299964.518
1846,5949626658282.235
1847,5938155984920.549
1848,5918631730923.53
1849,5931444666174.871
1850,5938124019371.239
1851,5919728706485.883
1852,5932061214566.986
1853,6023113967897.965
1854,6043634523511.69
1855,6019052468861.081
1856,6052748796405.257
1857,6091603548166.688
1858,6006621461470.847
1859,6006621459955.065
1860,6007226682197.822
1861,6006621459955.065
1862,6071020049470.678
1863,6071020049470.678
1864,6071020049470.678
1865,6099402434044.054
1866,6096457884792.467
1867,6096318461080.853
1868,6096523151011.506
1869,6093179727406.903
1870,6096193030996.93
1871,6090263401185.763
1872,6089824136975.8125
1873,6050812799848.862
1874,6053552383660.709
1875,6065957387216.39
1876,6065661416407.214
1877,6075047180642.581
1878,6075080925618.785
1879,6004919118575.526
1880,6007972906550.959
1881,6078152307542.062
1882,6080918032473.355
1883,6077756063372.478
1884,6074770723431.095
1885,6072000330674.437
1886,6081335152799.333
1887,6065931947321.194
1888,6093343484700.971
1889,6092799813250.702
1890,5983628810889.084
1891,6089624525683.732
1892,5947122514330.338
1893,5919911807638.477
1894,5947566197801.45
1895,5938166616371.639
1896,5919713761640.072
1897,5919148408516.569
1898,5919017721090.634
1899,6071614730750.244
1900,6041136948761.077
1901,5919836530525.0
1902,5950434362623.549
1903,5919873759105.589
1904,5932130323027.835
1905,5950593697239.914
1906,6086932716266.624
1907,5932232820127.26
1908,6011014135884.483
1909,6047468985444.598
1910,6011039032581.545
1911,6028978134905.767
1912,6099483220612.977
1913,6050163795164.373
1914,5919519061840.764
1915,6096332910782.24
1916,5919296133905.065
1917,6074529626236.698
1918,6001556294502.673
1919,6001586721761.928
1920,6044434079691.377
1921,6095695878612.581
1922,6095392167531.811
1923,6088799505007.269
1924,6037713602943.874
1925,6079809713457.823
1926,6092549813636.654
1927,5974292466316.147
1928,6071538577310.82
1929,5986318503547.751
1930,6058950490724.111
1931,6050088619487.332
1932,6046939935859.067
1933,5977204377498.323
1934,6065491147261.813
1935,6059283401315.204
1936,6065491149607.993
1937,6059406915439.548
1938,6062688770789.875
1939,6062067147455.798
1940,6046682608410.598
1941,6065487424540.06
1942,6044162380296.661
1943,6037606653542.263
1944,6086079389269.398
1945,6083432622789.166
1946,5926305986264.414
1947,6092457940275.202
1948,5920082246639.375
1949,6035096127963.748
1950,6019687396516.035
1951,6004930091454.881
1952,6007832855348.365
1953,5998402431379.403
1954,6034577765031.227
1955,5976887033858.307
1956,6004589721272.833
1957,5998538368752.827
1958,6059111732156.714
1959,5993100993491.346
1960,5977943967829.227
1961,5983996936073.195
1962,5989688688336.314
1963,5986652859098.719
1964,5986734172858.897
1965,5995268343579.969
1966,6001471784344.828
1967,6092781829601.46
1968,6093244313331.992
1969,6092985423071.393
1970,6089894269851.515
1971,6089767042347.258
1972,6086617242713.691
1973,6092431096014.839
1974,6083434252415.95
1975,6081165736737.527
1976,6083678913290.961
1977,6077545703010.352
1978,6080732706062.723
1979,6095970354845.449
1980,6086584179101.207
1981,6095938271139.379
1982,6092649057383.906
1983,6092649057383.906
1984,6083221807778.187
1985,6081391922232.016
1986,6084415602500.007
1987,6096422255522.492
1988,6083630340080.336
1989,6080622732226.447
1990,6080626604681.028
1991,6095689305197.28
1992,6074629627246.578
1993,6077513325652.36
1994,6071603091493.687
1995,6068474431890.873
1996,6062310046945.569
1997,6071587823756.228
1998,6065793421990.695
1999,6062235653925.796
2000,6056262471878.401
2001,6053151103121.587
2002,6089405458279.947
2003,6092310182009.981
2004,6095132473037.782
2005,6092368971769.333
2006,6095358149416.21
2007,6092486622894.44
2008,6095277926569.877
2009,6079943313369.7295
2010,6082958017449.21
2011,6089238889230.523
2012,6092260492741.18
2013,6055611870336.815
2014,6052649064528.476
2015,6055640940401.053
2016,6073867229232.16
2017,6046542708435.299
2018,5958648944208.184
2019,6092159047738.599
2020,5973776088863.206
2021,5958582561618.675
2022,5992007869146.97
2023,5985973769910.559
2024,6043960627152.59
2025,6053575982282.063
2026,6086172799774.367
2027,6085828548652.262
2028,6091949450407.459
2029,6067693230634.5
2030,6071210381169.979
2031,6074078035571.436
2032,6074138337233.261
2033,6071178848325.526
2034,6070689241211.736
2035,6073820916552.846
2036,6067812743605.829
2037,6070848572843.425
2038,6067818296470.332
2039,6055635576779.703
2040,6000860100549.403
2041,6092188048104.712
2042,6076915795787.961
2043,5977278160256.542
2044,5974415484360.095
2045,5971299192054.761
2046,5965244369964.569
2047,5974816422584.975
2048,6087241684282.639
2049,5966259930537.833
2050,5983016797769.917
2051,5937981517287.037
2052,5953769898985.695
2053,6072169454794.448
2054,5919733507800.925
2055,5950841797390.746
2056,6090089422377.923
2057,5929447159191.453
2058,6069132934552.114
2059,5941667925233.47
2060,6066176756948.199
2061,5944824915464.17
2062,5944663923509.652
2063,5926236518301.789
2064,5929504287680.671
2065,5929418392385.988
2066,5941569462031.572
2067,6016913076765.078
2068,5942026403886.183
2069,5918751566877.608
2070,5919157783612.121
2071,6086086895812.126
2072,5919245043104.346
2073,5974908956373.227
2074,6075312619904.907
2075,6050905231531.625
2076,5923286985122.5
2077,5947783842344.361
2078,5956764643459.635
2079,5920191419575.004
2080,5932420631120.63
2081,5932382312395.961
2082,5954149399534.709
2083,5971800508828.086
2084,5932366261583.798
2085,5959850261398.995
2086,6094935921298.894
2087,6086153713500.72
2088,6080026734245.79
2089,5919116312283.077
2090,6086124958949.423
2091,6058857796550.598
2092,6025448738279.635
2093,5919262363008.4795
2094,6089273097155.929
2095,5919240646829.945
2096,5919017696254.671
2097,6058778142079.541
2098,5919244658838.252
2099,5918969691204.831
2100,6046504250458.104
2101,6089198944877.807
2102,5964627214790.987
2103,6079834918526.742
2104,5949648166913.828
2105,6086031604132.98
2106,5919151544334.24
2107,6068233613356.351
2108,5946618420903.21
2109,6089238770399.359
2110,6020281000076.997
2111,5919905749784.528
2112,5920107484874.348
2113,6089919216648.851
2114,6071631924162.598
2115,6038481068605.163
2116,6080964962452.472
2117,6071788887790.409
2118,5919949850040.067
2119,5920089810097.027
2120,6062516426019.547
2121,5919512830307.747
2122,5919930472195.082
2123,6056153330345.006
2124,5920088159775.455
2125,5919360131881.259
2126,6083923887104.126
2127,6019621060062.059
2128,5919191969346.174
2129,5919627574102.608
2130,5925699229375.255
2131,5944193020014.933
2132,6004692741086.89
2133,6047275827085.242
2134,5919627570900.064
2135,6043921192637.48
2136,5919499200876.732
2137,6049758122722.589
2138,5958640244628.161
2139,6004199667545.29
2140,6086158200560.913
2141,6003876892010.524
2142,5970834453037.254
2143,6022429316406.469
2144,5919357977783.422
2145,6080068838736.769
2146,5937400360162.244
2147,5950382430427.188
2148,5988774485499.991
2149,5979833368293.751
2150,6008352679623.879
2151,5919630795995.654
2152,6093231784829.972
2153,5938365219982.8125
2154,5995689156802.074
2155,6074479251113.034
2156,6077034318202.698
2157,6053045168398.012
2158,6052594047007.51
2159,6058595300006.345
2160,6092817930206.844
2161,6093363954088.912
2162,6096762696740.109
2163,6096475033534.748
2164,6055962767738.527
2165,5968697693166.611
2166,6053552386006.889
2167,6065932498725.322
2168,6062583140267.214
2169,6071652319544.476
2170,6074768917120.491
2171,6004909419269.673
2172,5995919209263.756
2173,6074719400758.752
2174,6074950921786.396
2175,6078027999445.811
2176,6081296724425.688
2177,6080937682432.961
2178,6071689945460.736
2179,6083832161325.948
2180,6066157812790.066
2181,6084162412565.093
2182,6093328687691.052
2183,6093217898744.923
2184,5968492822695.343
2185,5998499277258.331
2186,5998870485130.243
2187,6001838012073.697
2188,6074521145015.881
2189,6058963594593.164
2190,5934487539027.746
2191,5934494583342.464
2192,5934928305294.159
2193,6092681349107.289
2194,6049856102157.124
2195,5928926905039.634
2196,5931688898763.697
2197,6095918536185.189
2198,5919367505107.057
2199,5919226281946.034
2200,5919728111098.53
2201,6056358133301.796
2202,6062490254208.286
2203,5919798515059.1045
2204,6056505276170.355
2205,5919860872414.408
2206,5923004182122.0625
2207,5919708210373.557
2208,6071623585842.153
2209,5938622714901.782
2210,6011000049601.228
2211,6065417078487.112
2212,6089607451884.949
2213,5919634203953.774
2214,5971156998073.394
2215,6056102683272.062
2216,5944126075601.19
2217,5925274224348.008
2218,5919291280529.464
2219,6071183979436.153
2220,5919530120075.958
2221,6096332910782.24
2222,6087224306364.715
2223,6062791806560.823
2224,6062277317061.085
2225,5998021457007.252
2226,6044488286269.483
2227,6028409581579.47
2228,6092295325748.799
2229,6091957460825.06
2230,6091650257569.851
2231,6094924684509.739
2232,6037637656291.034
2233,6028390911415.531
2234,6080104435959.404
2235,6071126383299.132
2236,6092497797456.467
2237,6089506230220.405
2238,6065546214457.502
2239,6095750971965.622
2240,6062410543242.578
2241,5962248312796.943
2242,5995617381893.292
2243,5998382139310.162
2244,6089443731664.847
2245,5989225961525.168
2246,5974343508820.157
2247,6092490638284.287
2248,6019723686271.631
2249,6086527974536.761
2250,6022779025168.783
2251,5919582109818.974
2252,5984396910750.572
2253,6062155478712.6455
2254,6053038331064.367
2255,6071561148459.791
2256,6059289498902.029
2257,6080676933590.101
2258,6050438845190.216
2259,6053321020248.836
2260,5962480958615.956
2261,6034476226790.968
2262,6040628652584.924
2263,6086075925667.528
2264,6092969400772.386
2265,6041279633133.787
2266,6089367894869.794
2267,6089704235412.664
2268,6092475651410.195
2269,6022736492451.622
2270,6080108016408.806
2271,6025907866698.09
2272,6007278539331.705
2273,6022642890598.482
2274,6068260100121.18
2275,5983459353875.616
2276,5998404800082.718
2277,5992267555470.574
2278,6041711434916.969
2279,6078135304506.159
2280,5953645161010.743
2281,6075333482688.745
2282,6066242480861.467
2283,5989711923063.805
2284,5989793248633.84
2285,6004510932829.208
2286,5968886385305.917
2287,6092875776180.22
2288,6092843788874.769
2289,6093065770241.994
2290,6092976571047.197
2291,6092519611117.403
2292,6089973942063.484
2293,6093318453465.988
2294,6089799413583.098
2295,6093176029812.471
2296,6095810612877.597
2297,6092414504838.441
2298,6089860671733.504
2299,6083742940020.719
2300,6080491912584.77
2301,6092401777856.558
2302,6089763693580.603
2303,6086787065363.366
2304,6092617672625.541
2305,6089591084262.339
2306,6089591084262.339
2307,6089624277429.62
2308,6089730508199.359
2309,6086707418087.773
2310,6089603270405.958
2311,6080540584738.723
2312,6092726210429.377
2313,6089690380492.345
2314,6092637702464.726
2315,6089673784957.86
2316,6092687485883.559
2317,6086956195087.31
2318,6092717359104.618
2319,6092704089204.082
2320,6092990650843.133
2321,6081386951147.877
2322,6093452811220.584
2323,6086691625362.088
2324,6083399254393.712
2325,6090100869163.488
2326,6080363425156.117
2327,6080626603981.591
2328,6077594647898.015
2329,6071556722797.412
2330,6071571106200.145
2331,6065681120807.824
2332,6065475890847.207
2333,6068501199004.435
2334,6065286675162.805
2335,6050129114211.144
2336,6062394135230.211
2337,6092325664042.2705
2338,6092421376777.258
2339,6089375589799.311
2340,6092655960016.0625
2341,6092392491137.904
2342,6086347505470.878
2343,6089358985779.35
2344,6089075743387.083
2345,6089252777668.288
2346,6092308489983.68
2347,6092306822574.249
2348,6092063972137.23
2349,6091962305931.043
2350,6092096616454.802
2351,6092432007224.163
2352,6089457580236.501
2353,6083101409295.285
2354,6092233225871.405
2355,6089221196870.151
2356,6083122415640.812
2357,6089397117649.161
2358,6061737338054.439
2359,6010005826445.377
2360,6001100767178.932
2361,5973852025718.098
2362,6040466636765.322
2363,5992058295558.818
2364,6089208718106.756
2365,6083201998338.074
2366,6092199508817.358
2367,6092404195702.395
2368,6092316229523.312
2369,6092425771505.931
2370,6067693230634.5
2371,6070735702810.351
2372,6071058231512.037
2373,6083043894372.377
2374,6064920751370.846
2375,6055774579323.499
2376,6010539294079.885
2377,6013829054181.96
2378,5973957428303.851
2379,5980082194727.591
2380,5977027006262.702
2381,5974162264921.715
2382,6031748430053.876
2383,6050230459105.684
2384,6049983730931.151
2385,5967978856824.708
2386,5958855731207.509
2387,6050832201628.802
2388,5962268143401.762
2389,5938476094108.3545
2390,5953624553421.066
2391,5953679874200.806
2392,5950619408347.391
2393,5968989297528.31
2394,5965880437075.42
2395,6062917990742.383
2396,5962893290823.433
2397,6045109219238.657
2398,6059869429939.408
2399,5919909418073.426
2400,5919745669390.864
2401,6071779453869.875
2402,5935542052394.135
2403,5975267434326.502
2404,5968778510484.862
2405,5953834485396.817
2406,6069039993139.045
2407,5938539155773.44
2408,5959807813797.153
2409,5950757710296.739
2410,5978183631079.248
2411,5941527410452.932
2412,5996328342027.95
2413,5935618395070.176
2414,6090250961066.671
2415,5944916186265.265
2416,5926362655453.726
2417,5929449379808.681
2418,6081170172702.899
2419,5935604001869.496
2420,5935449260870.821
2421,5929485322743.435
2422,5925334404182.168
2423,6089269728591.002
2424,6084374028411.783
2425,6093177253148.473
2426,6049921928992.829
2427,6067914379688.21
2428,6068923272767.361
2429,5953669621687.155
2430,5974938136785.878
2431,5920244519737.516
2432,6081240835914.317
2433,5944700435224.28
2434,5950811924660.884
2435,5950886607713.533
2436,5953153618460.859
2437,5956674470588.659
2438,5956692173238.176
2439,6010296708047.095
2440,5919219071725.847
2441,5919309933000.257
2442,6040719724794.903
2443,5919198595204.419
2444,6089127179608.882
2445,5919066921616.422
2446,5919346293900.285
2447,6067908340242.301
2448,5919154346436.994
2449,5919092379354.204
2450,6040697053407.427
2451,6086102267187.471
2452,6031523333585.462
2453,5936966563905.119
2454,6076614708834.504
2455,6053535710123.057
2456,5920044435409.643
2457,6065663560372.833
2458,5919872954156.2295
2459,5920030059887.758
2460,5920017341391.35
2461,5925984435806.794
2462,6047580248403.041
2463,5919959248798.494
2464,6055972455359.086
2465,5919965872030.708
2466,5919955903591.682
2467,6040549502416.491
2468,5919079102367.067
2469,5919287661706.686
2470,5959071370063.556
2471,6086713256034.498
2472,5919832257831.986
2473,5943936315241.353
2474,5919622168180.442
2475,6010269672667.345
2476,6007098954589.329
2477,5958616307294.315
2478,6010499242193.148
2479,5961696383023.486
2480,6074008245608.161
2481,5967787412257.062
2482,6040468665826.329
2483,5973768344653.4795
2484,5970769580338.31
2485,5967709558656.748
2486,6065044587204.372
2487,6058658157354.423
2488,6064734809937.598
2489,6055786085076.626
2490,6064992181366.05
2491,5918638790319.126
2492,6023354090236.768
2493,6086505280432.568
2494,5929016532357.891
2495,5919583196766.963
2496,6053766599688.211
2497,5932005348031.218
2498,5943459797080.645
2499,6052877837690.592
2500,6023107878254.105
2501,5923093683734.584
2502,6053489402854.443
2503,5919841542305.241
2504,6022411919111.43
2505,6073840683043.923
2506,6093379443207.802
2507,6093654388182.545
2508,6093379443907.239
2509,6090289945727.258
2510,6090258419969.407
2511,6090137259675.739
2512,6089920955426.958
2513,6034457884824.23
2514,5998950598343.29
2515,6053556005973.189
2516,6089785963134.686
2517,6053552391953.107
2518,6059683239115.275
2519,6068716363183.146
2520,6068641678118.589
2521,6074723000873.307
2522,6071764620027.909
2523,5992766100803.51
2524,5998921295171.889
2525,6001946057207.92
2526,6001956865974.984
2527,6001866139896.212
2528,5995794884196.554
2529,6071697663474.972
2530,6089647642567.644
2531,6072145224646.339
2532,6080868788493.911
2533,6077767127528.425
2534,6056901363278.284
2535,6075102508508.922
2536,6077760085312.0205
2537,6071947482559.261
2538,6092878783064.557
2539,6087024423506.455
2540,6093206273595.14
2541,6089842953127.524
2542,6086823705251.212
2543,5971442349315.38
2544,5959383114365.329
2545,5919813892204.516
2546,5950325984134.184
2547,5998778099428.078
2548,6007340404900.792
2549,6089727946153.867
2550,6101248022561.154
2551,6086588698458.046
2552,6071637991332.419
2553,5934487537015.838
2554,5919976535296.95
2555,6056285846772.672
2556,5934919453969.4
2557,5934972558886.388
2558,5919412151979.921
2559,5920085477065.391
2560,6086702590105.072
2561,6056277925957.212
2562,5919695473354.265
2563,6044220346083.209
2564,6047347464405.322
2565,5922407659573.121
2566,6080785263744.625
2567,5919774574982.691
2568,5950579055402.683
2569,5974825860688.211
2570,6011014138230.662
2571,6059949371006.684
2572,6035570752292.287
2573,5984055466207.829
2574,6028801975793.403
2575,5919593974622.981
2576,6080619454119.647
2577,6068433542023.847
2578,5919654117088.302
2579,5919195624814.258
2580,6089738491887.252
2581,6010864051713.516
2582,6092707940704.175
2583,6093284350904.11
2584,6007668635462.115
2585,6077750203520.509
2586,6077718428513.071
2587,6047385025972.985
2588,5995456984123.089
2589,5992479383651.009
2590,6031569329363.682
2591,6055349211587.269
2592,6092389914149.936
2593,6092310815232.855
2594,6025353022016.327
2595,6073941498197.644
2596,6077339675496.916
2597,6058886252972.297
2598,6082968760647.589
2599,6092464627421.894
2600,5928197368970.482
2601,6062254686729.799
2602,5986236599396.375
2603,5980156091942.6045
2604,5980164940921.185
2605,5998379916346.756
2606,6001567908438.468
2607,6001738445752.9375
2608,6053308114078.829
2609,6001446348797.218
2610,5983282673610.718
2611,5953256295780.985
2612,6080584809390.36
2613,6019723689317.247
2614,6022786069483.501
2615,5932561552421.755
2616,5938539167583.296
2617,5941904846256.842
2618,5941946493836.986
2619,5978464262605.215
2620,6065428634780.708
2621,6056303447464.021
2622,6059361404314.075
2623,6086809757451.269
2624,6090191886983.996
2625,6053186878414.914
2626,6053477283282.201
2627,6031454225245.2
2628,6089235419771.717
2629,6089307347074.522
2630,6089067242589.399
2631,6089485483016.847
2632,6089238038424.055
2633,6086388490116.187
2634,6086496924058.929
2635,6010401248734.343
2636,6004333984323.156
2637,5998318760938.2
2638,6089063541112.068
2639,6070972855670.826
2640,5992278066418.725
2641,5983996925940.978
2642,6078431160851.234
2643,5989711923063.805
2644,5989844687161.051
2645,5986658944384.49
2646,5986652859098.719
2647,5986676093826.209
2648,5995407862992.763
2649,5996183954093.393
2650,5998414819816.902
2651,5998325305761.715
2652,6089832311277.644
2653,6083687210708.484
2654,6089815844146.947
2655,6086861354210.536
2656,6089466785964.035
2657,6089759290351.494
2658,6089532612252.065
2659,6089453907346.277
2660,6089713917022.963
2661,6089862184989.9
2662,6086812674955.928
2663,6083577676264.037
2664,6086698012855.78
2665,6089803543772.741
2666,6089792480107.991
2667,6089668252180.449
2668,6089673792044.461
2669,6089999071142.7295
2670,6086804634226.006
2671,6089673792743.898
2672,6090391534424.31
2673,6078330092227.942
2674,6084400112681.68
2675,6090348384216.112
2676,6086698816364.017
2677,6071593787719.837
2678,6089809918200.855
2679,6065274513076.738
2680,6071403298642.271
2681,6071620574763.5625
2682,6056331881287.576
2683,6053512368442.888
2684,6056303114482.111
2685,6050229243175.731
2686,6089141030392.651
2687,6089442272553.912
2688,6089357481328.645
2689,6089239468278.241
2690,6089651767618.075
2691,6085971276193.662
2692,6086184802488.873
2693,6089356327658.803
2694,6089214548087.438
2695,6086045959267.612
2696,6085986766732.729
2697,6064822803392.699
2698,6049585575600.448
2699,6043824818508.519
2700,6043724687897.19
2701,6052510760076.0205
2702,5955615327801.778
2703,6000606219411.322
2704,6076979900238.151
2705,5964706514753.378
2706,5973771663200.826
2707,5958616305647.574
2708,5964728643065.273
2709,5961644943183.804
2710,5970752430896.59
2711,5992176755711.15
2712,6050255795765.185
2713,6083093119034.69
2714,6085828556438.301
2715,6070735702810.351
2716,6079697041102.249
2717,6064553558718.134
2718,6077256582358.869
2719,5986227019278.265
2720,5971155060542.794
2721,5974985851557.627
2722,5974909363841.116
2723,6084241267638.917
2724,5974872298918.69
2725,5968921238096.591
2726,5972006855336.515
2727,6072214677533.787
2728,5962811710842.716
